Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2003,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,BATTERY,3474,726,1
2003,Restaurant,Sbarro,211 w adams st ,False,False,BATTERY,3474,726,1
2003,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Mezza,181 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Roma Pizza,105 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,BATTERY,3471,725,6
2003,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,BATTERY,3462,744,7
2003,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,THEFT,3462,489,17
2003,Restaurant,Cosi,230 w monroe st ,False,False,BATTERY,3441,735,6
2003,Restaurant,Bon Appetit,227 w monroe st ,False,True,BATTERY,3441,735,6
2003,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,BATTERY,3441,735,6
2003,Restaurant,Uncle Abe's Deli,122 s franklin st ,False,False,BATTERY,3434,734,1
2003,Restaurant,Quizno's,128 s franklin st ,False,False,BATTERY,3434,734,1
2003,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,BATTERY,3410,706,1
2003,Restaurant,Subway,125 s clark st ,False,False,BATTERY,3407,735,3
2003,Restaurant,Spa Cafe,112 w monroe st ,False,False,BATTERY,3404,724,4
2003,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,BATTERY,3404,724,4
2003,Restaurant,Native Foods Cafe,218 s clark st ,False,False,BATTERY,3372,708,4
2003,Restaurant,Petterino's,150 n dearborn st ,False,False,BATTERY,3263,682,5
2003,Restaurant,Pizzahut Express,225 s canal st ,False,False,BATTERY,3255,679,4
2003,Restaurant,Burrito Beach,210 s canal st ,False,False,BATTERY,3255,679,4
2003,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,BATTERY,3255,679,4
2003,Restaurant,Nino Paninos,225 s canal st ,False,False,BATTERY,3255,679,4
2003,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,BATTERY,3255,679,4
2003,Restaurant,Delmonico,111 w washington st ,False,False,BATTERY,3229,682,4
2003,Restaurant,BomBon 4,170 w washington st ,False,False,BATTERY,3229,682,4
2003,Restaurant,Ruby of Siam,170 w washington st ,False,False,BATTERY,3229,682,4
2003,Restaurant,Cardozo's Pub,170 w washington st ,True,False,BATTERY,3229,682,4
2003,Restaurant,Protein Bar,221 w washington st ,False,False,BATTERY,3194,672,3
2003,Restaurant,Med Kitchen,219 w washington st ,False,False,BATTERY,3194,672,3
2003,Restaurant,Thai Spoon,601 s wabash ave ,False,False,NARCOTICS,3193,3193,2
2003,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,NARCOTICS,3193,3193,2
2003,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,NARCOTICS,3193,3193,2
2003,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,NARCOTICS,3193,3193,2
2003,Restaurant,Tamarind,614 s wabash ave ,False,False,NARCOTICS,3193,3193,2
2003,Restaurant,Indian Express,120 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,BATTERY,3185,662,2
2003,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,Venice Cafe,233 s wacker dr ,False,False,BATTERY,3185,662,2
2003,Restaurant,Bombay Wraps,122 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,Curried Loop,171 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,Pierogi Heaven,169 n wells st ,False,False,BATTERY,3185,668,3
2003,Restaurant,Currents on the River,200 s wacker dr ,False,False,BATTERY,3185,662,2
2003,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,BATTERY,3184,683,6
2003,Restaurant,Cellars Market,141 w jackson blvd ,False,False,BATTERY,3182,648,4
2003,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,BATTERY,3182,648,4
2003,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,BATTERY,3182,648,4
2003,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,THEFT,3165,364,13
2003,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,BATTERY,3164,644,3
2003,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,BATTERY,3164,644,3
2003,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,BATTERY,3164,644,3
2003,School,French Pastry School,226 w jackson blvd ,False,False,BATTERY,3164,644,3
2003,Restaurant,Wow Bao,225 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Bennigan's,225 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Wow Bow,225 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,THEFT,3151,547,12
2003,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,China Grill,230 n michigan ave ,True,True,THEFT,3151,547,12
2003,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Fresh Choice,233 n michigan ave ,False,False,THEFT,3151,547,12
2003,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,THEFT,3151,547,12
2003,Restaurant,Around the Corner,325 s franklin st ,False,False,BATTERY,3104,632,1
2003,Restaurant,Pockets,329 s franklin st ,False,False,BATTERY,3104,632,1
2003,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,BATTERY,3104,632,1
2003,Restaurant,Petra Cafe,331 s franklin st ,False,False,BATTERY,3104,632,1
2003,Restaurant,Quiznos,333 s franklin st ,False,False,BATTERY,3104,632,1
2003,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,BATTERY,3045,645,5
2003,Restaurant,Sushi Sai,123 n wacker dr ,False,False,BATTERY,3045,645,5
2003,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,BATTERY,3045,645,5
2003,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,BATTERY,3025,614,5
2003,Restaurant,Native Foods Cafe,218 s clark st ,False,False,THEFT,3013,461,2
2003,Restaurant,Subway,125 s clark st ,False,False,THEFT,2968,460,7
2003,Restaurant,Spa Cafe,112 w monroe st ,False,False,THEFT,2954,452,4
2003,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,THEFT,2954,452,4
2003,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Mezza,181 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Roma Pizza,105 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,THEFT,2952,450,9
2003,Restaurant,Petterino's,150 n dearborn st ,False,False,THEFT,2947,418,13
2003,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,THEFT,2937,209,4
2003,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,BATTERY,2906,574,2
2003,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,BATTERY,2906,574,2
2003,School,Guitar Chicago,150 n michigan ave ,False,False,BATTERY,2877,613,7
2003,Restaurant,Baja Fresh,180 n michigan ave ,False,False,BATTERY,2877,613,7
2003,Restaurant,Noodles & Company,180 n michigan ave ,False,False,BATTERY,2877,613,7
2003,Restaurant,Freshii,311 s wacker dr ,False,False,BATTERY,2869,569,2
2003,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,BATTERY,2869,569,2
2003,Restaurant,Osaka Express,400 s michigan ave ,False,False,BATTERY,2856,606,1
2003,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,BATTERY,2856,606,1
2003,Restaurant,Delmonico,111 w washington st ,False,False,THEFT,2845,412,8
2003,Restaurant,BomBon 4,170 w washington st ,False,False,THEFT,2845,412,8
2003,Restaurant,Ruby of Siam,170 w washington st ,False,False,THEFT,2845,412,8
2003,Restaurant,Cardozo's Pub,170 w washington st ,True,False,THEFT,2845,412,8
2003,Restaurant,Osaka Express,400 s michigan ave ,False,False,THEFT,2828,213,9
2003,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,THEFT,2828,213,9
2003,Restaurant,Cosi,230 w monroe st ,False,False,THEFT,2818,448,8
2003,Restaurant,Bon Appetit,227 w monroe st ,False,True,THEFT,2818,448,8
2003,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,THEFT,2818,448,8
2003,Restaurant,Pret A Manger,211 w adams st ,False,False,THEFT,2800,456,6
2003,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,THEFT,2800,456,6
2003,Restaurant,Sbarro,211 w adams st ,False,False,THEFT,2800,456,6
2003,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,BATTERY,2799,583,1
2003,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,THEFT,2767,448,3
2003,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,THEFT,2767,448,3
2003,Restaurant,South Branch,100 s wacker dr ,False,False,THEFT,2767,448,3
2003,Restaurant,Uncle Abe's Deli,122 s franklin st ,False,False,THEFT,2756,447,4
2003,Restaurant,Quizno's,128 s franklin st ,False,False,THEFT,2756,447,4
2003,Restaurant,Nicola's Pizzeria,400 s financial pl ,False,False,BATTERY,2695,548,2
2003,Restaurant,Bionda To Go,400 s financial pl ,False,False,BATTERY,2695,548,2
2003,Restaurant,Finkls Deli,400 s financial pl ,False,False,BATTERY,2695,548,2
2003,Restaurant,Skrine Chops,400 s financial pl ,False,False,BATTERY,2695,548,2
2003,School,Guitar Chicago,150 n michigan ave ,False,False,NARCOTICS,2684,2684,3
2003,Restaurant,Baja Fresh,180 n michigan ave ,False,False,NARCOTICS,2684,2684,3
2003,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,THEFT,2684,438,4
2003,Restaurant,Noodles & Company,180 n michigan ave ,False,False,NARCOTICS,2684,2684,3
2003,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,THEFT,2684,438,4
2003,Restaurant,Protein Bar,221 w washington st ,False,False,THEFT,2632,400,7
2003,Restaurant,Med Kitchen,219 w washington st ,False,False,THEFT,2632,400,7
2003,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,THEFT,2632,437,3
2003,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,THEFT,2630,167,7
2003,Restaurant,Indian Express,120 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Bombay Wraps,122 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Curried Loop,171 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Pierogi Heaven,169 n wells st ,False,False,THEFT,2609,364,13
2003,Restaurant,Americana Submarine,400 s clark st ,True,False,BATTERY,2600,517,4
2003,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,BATTERY,2600,517,4
2003,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,BATTERY,2600,517,4
2003,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,BATTERY,2600,517,4
2003,Restaurant,Boston Blackies,120 s riverside plz ,False,False,THEFT,2580,429,1
2003,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,THEFT,2561,268,8
2003,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,THEFT,2533,172,15
2003,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,BATTERY,2474,506,1
2003,Restaurant,Oriental Express,233 e wacker dr ,False,False,THEFT,2471,137,4
2003,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,THEFT,2453,381,4
2003,Restaurant,Venice Cafe,233 s wacker dr ,False,False,THEFT,2453,381,4
2003,Restaurant,Currents on the River,200 s wacker dr ,False,False,THEFT,2453,381,4
2003,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,THEFT,2449,321,11
2003,Restaurant,Sushi Sai,123 n wacker dr ,False,False,THEFT,2449,321,11
2003,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,THEFT,2449,321,11
2003,Grocery,Bockwinkel's,222 n columbus dr ,True,False,BATTERY,2433,531,3
2003,Restaurant,Pizzahut Express,225 s canal st ,False,False,THEFT,2411,380,4
2003,Restaurant,Burrito Beach,210 s canal st ,False,False,THEFT,2411,380,4
2003,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,THEFT,2411,380,4
2003,Restaurant,Nino Paninos,225 s canal st ,False,False,THEFT,2411,380,4
2003,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,THEFT,2411,380,4
2003,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,THEFT,2393,125,5
2003,Restaurant,Cellars Market,141 w jackson blvd ,False,False,THEFT,2360,253,10
2003,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,THEFT,2360,253,10
2003,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,THEFT,2360,253,10
2003,Restaurant,Wow Bao,225 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Bennigan's,225 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Wow Bow,225 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,BATTERY,2338,499,7
2003,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,China Grill,230 n michigan ave ,True,True,BATTERY,2338,499,7
2003,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Fresh Choice,233 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,BATTERY,2338,499,7
2003,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,BATTERY,2335,446,5
2003,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,BATTERY,2335,446,5
2003,Restaurant,Taza,176 n franklin st ,False,False,BATTERY,2304,469,1
2003,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,BATTERY,2304,469,1
2003,Restaurant,Goodwin's,175 n franklin st ,False,False,BATTERY,2304,469,1
2003,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,BATTERY,2304,469,1
2003,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,THEFT,2299,250,5
2003,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,THEFT,2299,250,5
2003,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,THEFT,2299,250,5
2003,School,French Pastry School,226 w jackson blvd ,False,False,THEFT,2299,250,5
2003,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,NARCOTICS,2283,2283,2
2003,Restaurant,Estelle's Kitchens,305 w lake st ,False,False,BATTERY,2277,459,1
2003,Restaurant,Mixed Greens,223 w lake st ,False,False,BATTERY,2269,458,3
2003,Restaurant,Salad Spinners,223 w lake st ,False,False,BATTERY,2269,458,3
2003,Restaurant,Around the Corner,325 s franklin st ,False,False,THEFT,2260,249,5
2003,Restaurant,Pockets,329 s franklin st ,False,False,THEFT,2260,249,5
2003,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,THEFT,2260,249,5
2003,Restaurant,Petra Cafe,331 s franklin st ,False,False,THEFT,2260,249,5
2003,Restaurant,Quiznos,333 s franklin st ,False,False,THEFT,2260,249,5
2003,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,BATTERY,2252,461,3
2003,Restaurant,Toro Sushi Express,201 n clark st ,False,False,BATTERY,2252,461,3
2003,Restaurant,Green Apple,201 n clark st ,False,False,BATTERY,2252,461,3
2003,Restaurant,Jaffa Bakery,201 n clark st ,False,False,BATTERY,2252,461,3
2003,Restaurant,Americana Submarine,400 s clark st ,True,False,THEFT,2244,136,3
2003,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,THEFT,2244,136,3
2003,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,THEFT,2244,136,3
2003,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,THEFT,2244,136,3
2003,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,THEFT,2230,134,6
2003,Restaurant,Nicola's Pizzeria,400 s financial pl ,False,False,THEFT,2218,139,2
2003,Restaurant,Bionda To Go,400 s financial pl ,False,False,THEFT,2218,139,2
2003,Restaurant,Finkls Deli,400 s financial pl ,False,False,THEFT,2218,139,2
2003,Restaurant,Skrine Chops,400 s financial pl ,False,False,THEFT,2218,139,2
2003,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,THEFT,2212,218,3
2003,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,THEFT,2212,218,3
2003,Restaurant,Wow Bao,225 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Bennigan's,225 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Wow Bow,225 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,China Grill,230 n michigan ave ,True,True,NARCOTICS,2200,2200,3
2003,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Fresh Choice,233 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,NARCOTICS,2200,2200,3
2003,Restaurant,Mixed Greens,223 w lake st ,False,False,NARCOTICS,2196,2196,1
2003,Restaurant,Salad Spinners,223 w lake st ,False,False,NARCOTICS,2196,2196,1
2003,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,BATTERY,2189,408,1
2003,Restaurant,Standing Room Only,610 s dearborn st ,False,False,BATTERY,2189,408,1
2003,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,BATTERY,2189,408,1
2003,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,BATTERY,2189,408,1
2003,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,BATTERY,2135,497,1
2003,Restaurant,Thai Spoon,601 s wabash ave ,False,False,BATTERY,2131,419,6
2003,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,BATTERY,2131,419,6
2003,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,BATTERY,2131,419,6
2003,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,BATTERY,2131,419,6
2003,Restaurant,Tamarind,614 s wabash ave ,False,False,BATTERY,2131,419,6
2003,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,THEFT,2109,131,2
2003,Restaurant,Toro Sushi Express,201 n clark st ,False,False,THEFT,2109,131,2
2003,Restaurant,Green Apple,201 n clark st ,False,False,THEFT,2109,131,2
2003,Restaurant,Jaffa Bakery,201 n clark st ,False,False,THEFT,2109,131,2
2003,Restaurant,Freshii,311 s wacker dr ,False,False,THEFT,2080,213,3
2003,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,THEFT,2080,213,3
2003,Restaurant,Thai Spoon,601 s wabash ave ,False,False,THEFT,2063,118,8
2003,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,THEFT,2063,118,8
2003,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,THEFT,2063,118,8
2003,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,THEFT,2063,118,8
2003,Restaurant,Tamarind,614 s wabash ave ,False,False,THEFT,2063,118,8
2003,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,NARCOTICS,2041,2041,3
2003,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,BATTERY,2035,454,6
2003,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,THEFT,2007,112,5
2003,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,THEFT,2007,112,5
2003,Restaurant,Taza,176 n franklin st ,False,False,THEFT,1962,118,7
2003,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,THEFT,1962,118,7
2003,Restaurant,Goodwin's,175 n franklin st ,False,False,THEFT,1962,118,7
2003,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,THEFT,1962,118,7
2003,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,BATTERY,1946,406,2
2003,Restaurant,Estelle's Kitchens,305 w lake st ,False,False,THEFT,1934,123,1
2003,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,THEFT,1932,111,4
2003,Restaurant,Standing Room Only,610 s dearborn st ,False,False,THEFT,1932,111,4
2003,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,THEFT,1932,111,4
2003,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,THEFT,1932,111,4
2003,Restaurant,Mixed Greens,223 w lake st ,False,False,THEFT,1931,121,3
2003,Restaurant,Salad Spinners,223 w lake st ,False,False,THEFT,1931,121,3
2003,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,NARCOTICS,1916,1916,1
2003,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,THEFT,1911,121,9
2003,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,NARCOTICS,1894,1894,1
2003,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,BATTERY,1878,364,2
2003,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,BATTERY,1877,384,8
2003,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,BATTERY,1877,384,8
2003,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,BATTERY,1826,358,1
2003,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,BATTERY,1826,358,1
2003,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,BATTERY,1826,358,1
2003,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,THEFT,1823,106,3
2003,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,NARCOTICS,1812,1812,1
2003,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,NARCOTICS,1812,1812,1
2003,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,THEFT,1804,104,4
2003,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,THEFT,1790,101,5
2003,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,THEFT,1790,101,5
2003,Grocery,Urban Pantry,730 s clark st ,True,False,BATTERY,1787,356,1
2003,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,BATTERY,1778,361,3
2003,Restaurant,Howie's,1310 s wabash ave ,False,False,BATTERY,1778,361,3
2003,Restaurant,Zapatista,1307 s wabash ave ,False,True,BATTERY,1778,361,3
2003,Restaurant,The Scout,1301 s wabash ave ,False,False,BATTERY,1778,361,3
2003,Restaurant,Opera,1301 s wabash ave ,False,True,BATTERY,1778,361,3
2003,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,THEFT,1766,481,4
2003,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,THEFT,1766,481,4
2003,Restaurant,City Tavern,1416 s michigan ave ,False,False,BATTERY,1756,326,5
2003,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,BATTERY,1756,326,5
2003,Restaurant,Yolk,1120 s michigan ave ,False,False,THEFT,1755,408,3
2003,Restaurant,Oriental Express,233 e wacker dr ,False,False,BATTERY,1727,398,1
2003,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,BATTERY,1725,395,3
2003,Restaurant,Caffe Baci,225 w wacker dr ,False,False,THEFT,1687,104,5
2003,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,THEFT,1685,476,7
2003,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,THEFT,1685,476,7
2003,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,BATTERY,1681,339,2
2003,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,THEFT,1679,392,10
2003,Restaurant,The India Grill,1112 s wabash ave ,False,False,THEFT,1679,392,10
2003,Grocery,Trader Joe's,1147 s wabash ave ,False,False,THEFT,1679,392,10
2003,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,THEFT,1659,94,9
2003,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,THEFT,1659,94,9
2003,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,THEFT,1659,94,9
2003,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,NARCOTICS,1653,1653,1
2003,Restaurant,Yolk,1120 s michigan ave ,False,False,NARCOTICS,1645,1645,1
2003,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,THEFT,1639,470,7
2003,Restaurant,Howie's,1310 s wabash ave ,False,False,THEFT,1639,470,7
2003,Restaurant,Zapatista,1307 s wabash ave ,False,True,THEFT,1639,470,7
2003,Restaurant,The Scout,1301 s wabash ave ,False,False,THEFT,1639,470,7
2003,Restaurant,Opera,1301 s wabash ave ,False,True,THEFT,1639,470,7
2003,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,BATTERY,1598,327,2
2003,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,BATTERY,1598,327,2
2003,Grocery,Urban Pantry,730 s clark st ,True,False,THEFT,1582,94,1
2003,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,THEFT,1580,87,9
2003,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,BATTERY,1562,306,4
2003,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,BATTERY,1547,276,3
2003,Restaurant,au bon pain,122 s michigan ave ,False,False,CRIMINAL DAMAGE,1451,137,2
2003,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,BATTERY,1438,294,1
2003,Restaurant,The India Grill,1112 s wabash ave ,False,False,BATTERY,1438,294,1
